utt_id,technique,variant,singer_id,cos_to_source,shift_norm,shift_alignment
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0008_v1,vibrato,1,EN-Alto-1,0.7944840788841248,0.6411176919937134,0.43279847502708435
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0008_v2,vibrato,2,EN-Alto-1,0.7891397476196289,0.6494001746177673,0.4248923361301422
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0009_v0,vibrato,0,EN-Alto-1,0.8182408213615417,0.6029250025749207,0.3382876515388489
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0009_v1,vibrato,1,EN-Alto-1,0.8089737892150879,0.6181040406227112,0.35166603326797485
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0009_v2,vibrato,2,EN-Alto-1,0.8093842267990112,0.6174395084381104,0.3449023365974426
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0010_v0,vibrato,0,EN-Alto-1,0.838689923286438,0.5679967403411865,0.2709473967552185
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0010_v1,vibrato,1,EN-Alto-1,0.8009968996047974,0.6308774352073669,0.2192576825618744
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0010_v2,vibrato,2,EN-Alto-1,0.7895787954330444,0.648723840713501,0.20720337331295013
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0011_v0,vibrato,0,EN-Alto-1,0.8008296489715576,0.6311423778533936,0.33592328429222107
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0011_v1,vibrato,1,EN-Alto-1,0.8007032871246338,0.6313426494598389,0.4231354594230652
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0011_v2,vibrato,2,EN-Alto-1,0.7959551811218262,0.6388190388679504,0.4051419198513031
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0012_v0,vibrato,0,EN-Alto-1,0.7965107560157776,0.637948751449585,0.37766459584236145
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0012_v1,vibrato,1,EN-Alto-1,0.7687916159629822,0.6800124049186707,0.43866148591041565
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0012_v2,vibrato,2,EN-Alto-1,0.780147135257721,0.6631032228469849,0.4177437424659729
EN-Alto-1__vibrato__technique__memory__0000_v0,vibrato,0,EN-Alto-1,0.8771634101867676,0.49565425515174866,0.08821172267198563
EN-Alto-1__vibrato__technique__memory__0000_v1,vibrato,1,EN-Alto-1,0.87465900182724,0.5006814002990723,0.10541665554046631
EN-Alto-1__vibrato__technique__memory__0000_v2,vibrato,2,EN-Alto-1,0.859632134437561,0.5298449397087097,0.05969654396176338
EN-Alto-1__vibrato__technique__memory__0001_v0,vibrato,0,EN-Alto-1,0.8617970943450928,0.5257431268692017,0.07914537936449051
EN-Alto-1__vibrato__technique__memory__0001_v1,vibrato,1,EN-Alto-1,0.849557638168335,0.5485296845436096,0.1001611202955246
EN-Alto-1__vibrato__technique__memory__0001_v2,vibrato,2,EN-Alto-1,0.8315792679786682,0.5803804397583008,0.0745522603392601
EN-Alto-1__vibrato__technique__memory__0002_v0,vibrato,0,EN-Alto-1,0.8038238883018494,0.6263803839683533,0.034383032470941544
EN-Alto-1__vibrato__technique__memory__0002_v1,vibrato,1,EN-Alto-1,0.7991832494735718,0.6337456703186035,0.16239683330059052
EN-Alto-1__vibrato__technique__memory__0002_v2,vibrato,2,EN-Alto-1,0.7876129150390625,0.6517470479011536,0.14758655428886414
EN-Alto-1__vibrato__technique__memory__0003_v0,vibrato,0,EN-Alto-1,0.8009721040725708,0.6309166550636292,0.42673107981681824
EN-Alto-1__vibrato__technique__memory__0003_v1,vibrato,1,EN-Alto-1,0.7747474908828735,0.6711967587471008,0.4154687523841858
EN-Alto-1__vibrato__technique__memory__0003_v2,vibrato,2,EN-Alto-1,0.76640784740448,0.6835089325904846,0.3816066086292267
EN-Alto-1__vibrato__technique__memory__0004_v0,vibrato,0,EN-Alto-1,0.8073389530181885,0.6207432150840759,0.3401186168193817
EN-Alto-1__vibrato__technique__memory__0004_v1,vibrato,1,EN-Alto-1,0.7827013731002808,0.6592399477958679,0.37029194831848145
EN-Alto-1__vibrato__technique__memory__0004_v2,vibrato,2,EN-Alto-1,0.7652401924133301,0.6852149963378906,0.34729015827178955
EN-Alto-1__vibrato__technique__memory__0005_v0,vibrato,0,EN-Alto-1,0.8034849166870117,0.6269212961196899,0.4035373032093048
EN-Alto-1__vibrato__technique__memory__0005_v1,vibrato,1,EN-Alto-1,0.7580658793449402,0.6956064105033875,0.4731619954109192
EN-Alto-1__vibrato__technique__memory__0005_v2,vibrato,2,EN-Alto-1,0.7423917055130005,0.7177859544754028,0.4422338902950287
EN-Alto-1__vibrato__technique__memory__0006_v0,vibrato,0,EN-Alto-1,0.7370723485946655,0.7251589298248291,0.447699636220932
EN-Alto-1__vibrato__technique__memory__0006_v1,vibrato,1,EN-Alto-1,0.7234971523284912,0.743643581867218,0.4217548668384552
EN-Alto-1__vibrato__technique__memory__0006_v2,vibrato,2,EN-Alto-1,0.7209179401397705,0.7471039295196533,0.36716994643211365
EN-Alto-1__vibrato__technique__memory__0007_v0,vibrato,0,EN-Alto-1,0.7756397724151611,0.669866144657135,0.3807945251464844
EN-Alto-1__vibrato__technique__memory__0007_v1,vibrato,1,EN-Alto-1,0.7760480046272278,0.6692563891410828,0.3508753776550293
EN-Alto-1__vibrato__technique__memory__0007_v2,vibrato,2,EN-Alto-1,0.7835428714752197,0.657962441444397,0.3166489899158478
EN-Alto-1__vibrato__technique__memory__0008_v0,vibrato,0,EN-Alto-1,0.8141366839408875,0.6096941828727722,0.328936368227005
EN-Alto-1__vibrato__technique__memory__0008_v1,vibrato,1,EN-Alto-1,0.7946286201477051,0.6408923864364624,0.3198526203632355
EN-Alto-1__vibrato__technique__memory__0008_v2,vibrato,2,EN-Alto-1,0.7785865068435669,0.6654525995254517,0.2941139042377472
EN-Alto-1__vibrato__technique__memory__0009_v0,vibrato,0,EN-Alto-1,0.8080834746360779,0.6195427775382996,0.32805752754211426
EN-Alto-1__vibrato__technique__memory__0009_v1,vibrato,1,EN-Alto-1,0.7944244742393494,0.6412106156349182,0.34778639674186707
EN-Alto-1__vibrato__technique__memory__0009_v2,vibrato,2,EN-Alto-1,0.7814950346946716,0.6610672473907471,0.3016234040260315
EN-Alto-1__vibrato__technique__memory__0010_v0,vibrato,0,EN-Alto-1,0.801783561706543,0.6296291351318359,0.4235871732234955
EN-Alto-1__vibrato__technique__memory__0010_v1,vibrato,1,EN-Alto-1,0.7959249019622803,0.6388664841651917,0.4514290988445282
EN-Alto-1__vibrato__technique__memory__0010_v2,vibrato,2,EN-Alto-1,0.7840059995651245,0.6572580933570862,0.41581979393959045
EN-Alto-1__vibrato__technique__memory__0011_v0,vibrato,0,EN-Alto-1,0.8211511969566345,0.5980784893035889,0.36474594473838806
EN-Alto-1__vibrato__technique__memory__0011_v1,vibrato,1,EN-Alto-1,0.8092961311340332,0.6175823211669922,0.36989128589630127
EN-Alto-1__vibrato__technique__memory__0011_v2,vibrato,2,EN-Alto-1,0.8118539452552795,0.613426685333252,0.31883567571640015
EN-Alto-1__vibrato__technique__memory__0012_v0,vibrato,0,EN-Alto-1,0.8336658477783203,0.5767740607261658,0.2645997405052185
EN-Alto-1__vibrato__technique__memory__0012_v1,vibrato,1,EN-Alto-1,0.7967725396156311,0.6375382542610168,0.18143895268440247
EN-Alto-1__vibrato__technique__memory__0012_v2,vibrato,2,EN-Alto-1,0.7566964626312256,0.6975722908973694,0.14262546598911285
EN-Alto-1__vibrato__technique__memory__0013_v0,vibrato,0,EN-Alto-1,0.8092675805091858,0.6176285147666931,0.35088419914245605
EN-Alto-1__vibrato__technique__memory__0013_v1,vibrato,1,EN-Alto-1,0.7875786423683167,0.6517995595932007,0.36368414759635925
EN-Alto-1__vibrato__technique__memory__0013_v2,vibrato,2,EN-Alto-1,0.7846689820289612,0.6562484502792358,0.30201366543769836
EN-Alto-1__vibrato__technique__memory__0014_v0,vibrato,0,EN-Alto-1,0.8034785985946655,0.626931369304657,0.4127741754055023
EN-Alto-1__vibrato__technique__memory__0014_v1,vibrato,1,EN-Alto-1,0.786611795425415,0.6532812714576721,0.4347735643386841
EN-Alto-1__vibrato__technique__memory__0014_v2,vibrato,2,EN-Alto-1,0.7823469638824463,0.6597774028778076,0.39051613211631775
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0000_v0,vibrato,0,EN-Alto-1,0.6956126689910889,0.7802402973175049,0.4835483729839325
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0000_v1,vibrato,1,EN-Alto-1,0.6491926312446594,0.8376245498657227,0.5133847594261169
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0000_v2,vibrato,2,EN-Alto-1,0.641566276550293,0.8466803431510925,0.5021395683288574
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0001_v0,vibrato,0,EN-Alto-1,0.8013913631439209,0.6302517652511597,0.4264858663082123
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0001_v1,vibrato,1,EN-Alto-1,0.7846289277076721,0.6563096046447754,0.46241652965545654
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0001_v2,vibrato,2,EN-Alto-1,0.778448224067688,0.6656602621078491,0.46877846121788025
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0002_v0,vibrato,0,EN-Alto-1,0.7392318248748779,0.7221747636795044,0.4897036850452423
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0002_v1,vibrato,1,EN-Alto-1,0.7199441194534302,0.748406171798706,0.4974290728569031
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0002_v2,vibrato,2,EN-Alto-1,0.7072045803070068,0.7652391791343689,0.4705405831336975
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0003_v0,vibrato,0,EN-Alto-1,0.782215416431427,0.6599768400192261,0.5348150730133057
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0003_v1,vibrato,1,EN-Alto-1,0.7384039163589478,0.7233203649520874,0.5779207944869995
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0003_v2,vibrato,2,EN-Alto-1,0.7387855648994446,0.7227925658226013,0.5945302248001099
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0004_v0,vibrato,0,EN-Alto-1,0.8030864596366882,0.6275565028190613,0.4671836793422699
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0004_v1,vibrato,1,EN-Alto-1,0.8010984659194946,0.6307163834571838,0.46403175592422485
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0004_v2,vibrato,2,EN-Alto-1,0.8011600375175476,0.6306187510490417,0.4443013668060303
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0005_v0,vibrato,0,EN-Alto-1,0.8171023726463318,0.6048101186752319,0.3432157635688782
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0005_v1,vibrato,1,EN-Alto-1,0.8144075274467468,0.6092497110366821,0.3474629819393158
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0005_v2,vibrato,2,EN-Alto-1,0.814867377281189,0.6084943413734436,0.3487607538700104
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0006_v0,vibrato,0,EN-Alto-1,0.7915127277374268,0.6457356810569763,0.35839515924453735
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0006_v1,vibrato,1,EN-Alto-1,0.7825068235397339,0.6595350503921509,0.3924005329608917
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0006_v2,vibrato,2,EN-Alto-1,0.7629340887069702,0.6885724663734436,0.3674876391887665
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0007_v0,vibrato,0,EN-Alto-1,0.8327836990356445,0.5783016085624695,0.38798847794532776
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0007_v1,vibrato,1,EN-Alto-1,0.8085006475448608,0.618868887424469,0.3900573253631592
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0007_v2,vibrato,2,EN-Alto-1,0.8117567896842957,0.6135849356651306,0.34524625539779663
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0008_v0,vibrato,0,EN-Alto-1,0.8113324642181396,0.6142761707305908,0.329805850982666
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0008_v1,vibrato,1,EN-Alto-1,0.7976098656654358,0.6362234354019165,0.29893115162849426
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0008_v2,vibrato,2,EN-Alto-1,0.7869806885719299,0.6527164578437805,0.27486178278923035
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0009_v0,vibrato,0,EN-Alto-1,0.7558621168136597,0.698767364025116,0.2040974348783493
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0009_v1,vibrato,1,EN-Alto-1,0.7381288409233093,0.7237005233764648,0.19920647144317627
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0009_v2,vibrato,2,EN-Alto-1,0.7330799698829651,0.730643630027771,0.16879698634147644
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0010_v0,vibrato,0,EN-Alto-1,0.7626303434371948,0.6890131831169128,0.41324156522750854
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0010_v1,vibrato,1,EN-Alto-1,0.7674441337585449,0.6819909811019897,0.4287974536418915
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0010_v2,vibrato,2,EN-Alto-1,0.7600885033607483,0.6926925778388977,0.39886218309402466
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0011_v0,vibrato,0,EN-Alto-1,0.8239811658859253,0.5933276414871216,0.31697317957878113
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0011_v1,vibrato,1,EN-Alto-1,0.8087332248687744,0.6184931397438049,0.3911593556404114
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0011_v2,vibrato,2,EN-Alto-1,0.7994687557220459,0.6332950592041016,0.36448240280151367
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0012_v0,vibrato,0,EN-Alto-1,0.814923882484436,0.6084014773368835,0.326856404542923
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0012_v1,vibrato,1,EN-Alto-1,0.8113728165626526,0.6142103672027588,0.3211202621459961
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0012_v2,vibrato,2,EN-Alto-1,0.8041070699691772,0.6259281635284424,0.24764129519462585
EN-Alto-2__breathy__technique__A_Thousand_Years__0000_v0,breathy,0,EN-Alto-2,0.6402225494384766,0.8482658863067627,-0.10783137381076813
EN-Alto-2__breathy__technique__A_Thousand_Years__0000_v1,breathy,1,EN-Alto-2,0.6465634703636169,0.840757429599762,-0.04164692759513855
EN-Alto-2__breathy__technique__A_Thousand_Years__0000_v2,breathy,2,EN-Alto-2,0.6358036994934082,0.8534591794013977,0.02987578697502613
EN-Alto-2__breathy__technique__A_Thousand_Years__0001_v0,breathy,0,EN-Alto-2,0.7628065943717957,0.6887576580047607,0.010575585067272186
EN-Alto-2__breathy__technique__A_Thousand_Years__0001_v1,breathy,1,EN-Alto-2,0.7525033354759216,0.7035577297210693,0.04481259360909462
EN-Alto-2__breathy__technique__A_Thousand_Years__0001_v2,breathy,2,EN-Alto-2,0.7414124608039856,0.7191489338874817,0.07605386525392532
EN-Alto-2__breathy__technique__A_Thousand_Years__0002_v0,breathy,0,EN-Alto-2,0.7078050971031189,0.7644539475440979,-0.0975804328918457
EN-Alto-2__breathy__technique__A_Thousand_Years__0002_v1,breathy,1,EN-Alto-2,0.690900444984436,0.7862565517425537,-0.055131714791059494
EN-Alto-2__breathy__technique__A_Thousand_Years__0002_v2,breathy,2,EN-Alto-2,0.6841546297073364,0.7947898507118225,-0.000371789705241099
EN-Alto-2__breathy__technique__A_Thousand_Years__0003_v0,breathy,0,EN-Alto-2,0.791266918182373,0.646116316318512,0.06480537354946136
EN-Alto-2__breathy__technique__A_Thousand_Years__0003_v1,breathy,1,EN-Alto-2,0.760688304901123,0.6918261647224426,0.07327484339475632
EN-Alto-2__breathy__technique__A_Thousand_Years__0003_v2,breathy,2,EN-Alto-2,0.7000851035118103,0.7744868993759155,0.08570659905672073
EN-Alto-2__breathy__technique__A_Thousand_Years__0004_v0,breathy,0,EN-Alto-2,0.6728345155715942,0.8089073896408081,-0.04685278236865997
EN-Alto-2__breathy__technique__A_Thousand_Years__0004_v1,breathy,1,EN-Alto-2,0.6670892238616943,0.8159789443016052,-0.01534473616629839
EN-Alto-2__breathy__technique__A_Thousand_Years__0004_v2,breathy,2,EN-Alto-2,0.6644511222839355,0.8192057013511658,0.025075063109397888
EN-Alto-2__breathy__technique__A_Thousand_Years__0005_v0,breathy,0,EN-Alto-2,0.6595939993858337,0.8251134157180786,-0.1580827683210373
EN-Alto-2__breathy__technique__A_Thousand_Years__0005_v1,breathy,1,EN-Alto-2,0.6582985520362854,0.8266818523406982,-0.1097550317645073
EN-Alto-2__breathy__technique__A_Thousand_Years__0005_v2,breathy,2,EN-Alto-2,0.6458497643470764,0.8416059613227844,-0.05099843069911003
EN-Alto-2__breathy__technique__A_Thousand_Years__0006_v0,breathy,0,EN-Alto-2,0.6968088746070862,0.7787054777145386,-0.05370381101965904
EN-Alto-2__breathy__technique__A_Thousand_Years__0006_v1,breathy,1,EN-Alto-2,0.6871276497840881,0.7910402417182922,-0.016869163140654564
EN-Alto-2__breathy__technique__A_Thousand_Years__0006_v2,breathy,2,EN-Alto-2,0.6620532274246216,0.8221275210380554,0.027672993019223213
EN-Alto-2__breathy__technique__A_Thousand_Years__0007_v0,breathy,0,EN-Alto-2,0.7390580177307129,0.722415566444397,0.05005022883415222
EN-Alto-2__breathy__technique__A_Thousand_Years__0007_v1,breathy,1,EN-Alto-2,0.7300215363502502,0.7348176836967468,0.09968198090791702
EN-Alto-2__breathy__technique__A_Thousand_Years__0007_v2,breathy,2,EN-Alto-2,0.7072480916976929,0.7651823163032532,0.16089066863059998
EN-Alto-2__breathy__technique__A_Thousand_Years__0008_v0,breathy,0,EN-Alto-2,0.6476607322692871,0.8394514918327332,-0.0400339737534523
EN-Alto-2__breathy__technique__A_Thousand_Years__0008_v1,breathy,1,EN-Alto-2,0.5924528241157532,0.9028258919715881,-0.03976244479417801
EN-Alto-2__breathy__technique__A_Thousand_Years__0008_v2,breathy,2,EN-Alto-2,0.5447583198547363,0.9541926383972168,-0.03686785325407982
EN-Alto-2__breathy__technique__All_of_Me__0000_v0,breathy,0,EN-Alto-2,0.5066638588905334,0.9933138489723206,0.12479785084724426
EN-Alto-2__breathy__technique__All_of_Me__0000_v1,breathy,1,EN-Alto-2,0.4998086988925934,1.0001914501190186,0.1275247484445572
EN-Alto-2__breathy__technique__All_of_Me__0000_v2,breathy,2,EN-Alto-2,0.5133365988731384,0.986573338508606,0.16036058962345123
EN-Alto-2__breathy__technique__All_of_Me__0001_v0,breathy,0,EN-Alto-2,0.631401777267456,0.8586015105247498,-0.021665222942829132
EN-Alto-2__breathy__technique__All_of_Me__0001_v1,breathy,1,EN-Alto-2,0.6487832069396973,0.8381131291389465,0.004590981174260378
EN-Alto-2__breathy__technique__All_of_Me__0001_v2,breathy,2,EN-Alto-2,0.671624481678009,0.8104017972946167,0.05290772393345833
EN-Alto-2__breathy__technique__All_of_Me__0002_v0,breathy,0,EN-Alto-2,0.5411283373832703,0.9579892754554749,0.08455272018909454
EN-Alto-2__breathy__technique__All_of_Me__0002_v1,breathy,1,EN-Alto-2,0.531967282295227,0.9675047397613525,0.0969383493065834
EN-Alto-2__breathy__technique__All_of_Me__0002_v2,breathy,2,EN-Alto-2,0.5357731580734253,0.9635630249977112,0.14265143871307373
EN-Alto-2__breathy__technique__All_of_Me__0003_v0,breathy,0,EN-Alto-2,0.5898376703262329,0.9057178497314453,0.018992362543940544
EN-Alto-2__breathy__technique__All_of_Me__0003_v1,breathy,1,EN-Alto-2,0.5952804088592529,0.8996883034706116,0.05683917924761772
EN-Alto-2__breathy__technique__All_of_Me__0003_v2,breathy,2,EN-Alto-2,0.603800892829895,0.8901674747467041,0.12883128225803375
EN-Alto-2__breathy__technique__All_of_Me__0004_v0,breathy,0,EN-Alto-2,0.7130641937255859,0.7575432062149048,-0.026880698278546333
EN-Alto-2__breathy__technique__All_of_Me__0004_v1,breathy,1,EN-Alto-2,0.6975241303443909,0.7777866125106812,0.04392779618501663
EN-Alto-2__breathy__technique__All_of_Me__0004_v2,breathy,2,EN-Alto-2,0.681484580039978,0.7981421947479248,0.08046714961528778
EN-Alto-2__breathy__technique__All_of_Me__0005_v0,breathy,0,EN-Alto-2,0.6339021921157837,0.8556844592094421,0.15548129379749298
EN-Alto-2__breathy__technique__All_of_Me__0005_v1,breathy,1,EN-Alto-2,0.6214515566825867,0.8701131939888,0.17768532037734985
EN-Alto-2__breathy__technique__All_of_Me__0005_v2,breathy,2,EN-Alto-2,0.5929073095321655,0.9023222923278809,0.19631262123584747
EN-Alto-2__breathy__technique__All_of_Me__0006_v0,breathy,0,EN-Alto-2,0.6888245344161987,0.788892388343811,0.05733267962932587
EN-Alto-2__breathy__technique__All_of_Me__0006_v1,breathy,1,EN-Alto-2,0.6795451045036316,0.8005685210227966,0.0912776067852974
EN-Alto-2__breathy__technique__All_of_Me__0006_v2,breathy,2,EN-Alto-2,0.6517853140830994,0.8345234990119934,0.09408716857433319
EN-Alto-2__breathy__technique__All_of_Me__0007_v0,breathy,0,EN-Alto-2,0.46162188053131104,1.0376687049865723,0.0893583744764328
EN-Alto-2__breathy__technique__All_of_Me__0007_v1,breathy,1,EN-Alto-2,0.5101882815361023,0.9897593259811401,0.1139988973736763
EN-Alto-2__breathy__technique__All_of_Me__0007_v2,breathy,2,EN-Alto-2,0.5312196016311646,0.9682773351669312,0.16184252500534058
EN-Alto-2__breathy__technique__All_of_Me__0008_v0,breathy,0,EN-Alto-2,0.7122682332992554,0.7585931420326233,-0.013163299299776554
EN-Alto-2__breathy__technique__All_of_Me__0008_v1,breathy,1,EN-Alto-2,0.6846805810928345,0.7941277027130127,0.01226889993995428
EN-Alto-2__breathy__technique__All_of_Me__0008_v2,breathy,2,EN-Alto-2,0.6377306580543518,0.8511984348297119,0.04867987334728241
EN-Alto-2__breathy__technique__All_of_Me__0009_v0,breathy,0,EN-Alto-2,0.5518571734428406,0.9467237591743469,0.0762021392583847
EN-Alto-2__breathy__technique__All_of_Me__0009_v1,breathy,1,EN-Alto-2,0.5423591136932373,0.9567036032676697,0.09929520636796951
EN-Alto-2__breathy__technique__All_of_Me__0009_v2,breathy,2,EN-Alto-2,0.5327997207641602,0.9666439294815063,0.13407383859157562
EN-Alto-2__breathy__technique__Dream_It_Possible__0000_v0,breathy,0,EN-Alto-2,0.5390849709510803,0.9601198434829712,-0.09651169925928116
EN-Alto-2__breathy__technique__Dream_It_Possible__0000_v1,breathy,1,EN-Alto-2,0.5840315222740173,0.9121058583259583,-0.04301552474498749
EN-Alto-2__breathy__technique__Dream_It_Possible__0000_v2,breathy,2,EN-Alto-2,0.6001691818237305,0.8942379951477051,0.015461085364222527
EN-Alto-2__breathy__technique__Dream_It_Possible__0001_v0,breathy,0,EN-Alto-2,0.565976083278656,0.9316909313201904,0.013616547919809818
EN-Alto-2__breathy__technique__Dream_It_Possible__0001_v1,breathy,1,EN-Alto-2,0.5851103067398071,0.9109223484992981,0.04602031037211418
EN-Alto-2__breathy__technique__Dream_It_Possible__0001_v2,breathy,2,EN-Alto-2,0.6184843182563782,0.8735167384147644,0.07646708190441132
EN-Alto-2__breathy__technique__Dream_It_Possible__0002_v0,breathy,0,EN-Alto-2,0.6152441501617432,0.8772182464599609,-0.02614486776292324
EN-Alto-2__breathy__technique__Dream_It_Possible__0002_v1,breathy,1,EN-Alto-2,0.614236056804657,0.8783666491508484,-0.016843140125274658
EN-Alto-2__breathy__technique__Dream_It_Possible__0002_v2,breathy,2,EN-Alto-2,0.608065664768219,0.8853636384010315,-0.0031133429147303104
EN-Alto-2__breathy__technique__Dream_It_Possible__0003_v0,breathy,0,EN-Alto-2,0.6546000242233276,0.8311437964439392,-0.010581999085843563
EN-Alto-2__breathy__technique__Dream_It_Possible__0003_v1,breathy,1,EN-Alto-2,0.6511062979698181,0.8353366851806641,0.0067171878181397915
EN-Alto-2__breathy__technique__Dream_It_Possible__0003_v2,breathy,2,EN-Alto-2,0.6259617209434509,0.8649141788482666,0.023924199864268303
EN-Alto-2__breathy__technique__Dream_It_Possible__0004_v0,breathy,0,EN-Alto-2,0.6987981200218201,0.7761467695236206,0.01636124961078167
EN-Alto-2__breathy__technique__Dream_It_Possible__0004_v1,breathy,1,EN-Alto-2,0.6899852752685547,0.7874194979667664,0.022436076775193214
EN-Alto-2__breathy__technique__Dream_It_Possible__0004_v2,breathy,2,EN-Alto-2,0.6476666331291199,0.8394443988800049,0.043833740055561066
EN-Alto-2__breathy__technique__Dream_It_Possible__0005_v0,breathy,0,EN-Alto-2,0.7170727849006653,0.7522330284118652,0.005287005566060543
EN-Alto-2__breathy__technique__Dream_It_Possible__0005_v1,breathy,1,EN-Alto-2,0.7171004414558411,0.7521963715553284,0.031392164528369904
EN-Alto-2__breathy__technique__Dream_It_Possible__0005_v2,breathy,2,EN-Alto-2,0.7027230262756348,0.7710734009742737,0.06207067519426346
EN-Alto-2__breathy__technique__Easy_On_Me__0000_v0,breathy,0,EN-Alto-2,0.5539594292640686,0.9445006251335144,-0.07270032167434692
EN-Alto-2__breathy__technique__Easy_On_Me__0000_v1,breathy,1,EN-Alto-2,0.5478394031524658,0.9509581327438354,-0.05791952833533287
EN-Alto-2__breathy__technique__Easy_On_Me__0000_v2,breathy,2,EN-Alto-2,0.5483419895172119,0.9504294395446777,-0.04708452895283699
EN-Alto-2__breathy__technique__Easy_On_Me__0001_v0,breathy,0,EN-Alto-2,0.6661560535430908,0.8171218037605286,0.010007411241531372
EN-Alto-2__breathy__technique__Easy_On_Me__0001_v1,breathy,1,EN-Alto-2,0.6575362086296082,0.8276035785675049,0.011840096674859524
EN-Alto-2__breathy__technique__Easy_On_Me__0001_v2,breathy,2,EN-Alto-2,0.6474306583404541,0.8397254347801208,0.018933484330773354
EN-Alto-2__breathy__technique__Easy_On_Me__0002_v0,breathy,0,EN-Alto-2,0.5985277891159058,0.8960716128349304,0.049749452620744705
EN-Alto-2__breathy__technique__Easy_On_Me__0002_v1,breathy,1,EN-Alto-2,0.5909664034843445,0.9044707417488098,0.05781770125031471
EN-Alto-2__breathy__technique__Easy_On_Me__0002_v2,breathy,2,EN-Alto-2,0.5944488048553467,0.9006122946739197,0.08770450204610825
EN-Alto-2__breathy__technique__Easy_On_Me__0003_v0,breathy,0,EN-Alto-2,0.7325941324234009,0.7313082814216614,0.002051317598670721
EN-Alto-2__breathy__technique__Easy_On_Me__0003_v1,breathy,1,EN-Alto-2,0.6998528242111206,0.7747867107391357,0.0072237965650856495
EN-Alto-2__breathy__technique__Easy_On_Me__0003_v2,breathy,2,EN-Alto-2,0.6344432830810547,0.8550518751144409,0.01109906192868948
EN-Alto-2__breathy__technique__Easy_On_Me__0004_v0,breathy,0,EN-Alto-2,0.6895486116409302,0.7879738211631775,-0.0027754907496273518
EN-Alto-2__breathy__technique__Easy_On_Me__0004_v1,breathy,1,EN-Alto-2,0.6757311820983887,0.8053184747695923,-0.0026538961101323366
EN-Alto-2__breathy__technique__Easy_On_Me__0004_v2,breathy,2,EN-Alto-2,0.6250962615013123,0.8659142851829529,0.013381198048591614
EN-Alto-2__breathy__technique__Easy_On_Me__0005_v0,breathy,0,EN-Alto-2,0.6382399797439575,0.8505998253822327,-0.04563407227396965
EN-Alto-2__breathy__technique__Easy_On_Me__0005_v1,breathy,1,EN-Alto-2,0.6373947262763977,0.8515929579734802,-0.04158243164420128
