utt_id,singer_id,technique,word_mean_tbe,word_within_50ms,phone_mean_tbe,phone_within_50ms
EN-Alto-1__vibrato__technique__edelweiss__0003,EN-Alto-1,vibrato,0.7071666666666667,0.3333333333333333,0.6359999999999999,0.3125
EN-Alto-1__vibrato__technique__edelweiss__0004,EN-Alto-1,vibrato,0.05350000000000005,0.625,0.09399999999999996,0.6666666666666666
EN-Alto-1__vibrato__technique__edelweiss__0005,EN-Alto-1,vibrato,0.05774999999999986,0.75,0.11360000000000005,0.6666666666666666
EN-Alto-1__vibrato__technique__edelweiss__0006,EN-Alto-1,vibrato,1.1540000000000001,0.0,,
EN-Alto-1__vibrato__technique__edelweiss__0007,EN-Alto-1,vibrato,0.037750000000000034,0.75,0.17944444444444443,0.6111111111111112
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0000,EN-Alto-1,vibrato,0.29058333333333347,0.16666666666666666,0.25149999999999995,0.23076923076923078
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0001,EN-Alto-1,vibrato,0.20550000000000002,0.3333333333333333,0.6179130434782608,0.0
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0002,EN-Alto-1,vibrato,0.13166666666666674,0.4444444444444444,0.532590909090909,0.0
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0003,EN-Alto-1,vibrato,0.12523076923076923,0.5384615384615384,0.18888333333333324,0.36666666666666664
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0004,EN-Alto-1,vibrato,0.05854166666666658,0.6666666666666666,0.2266964285714285,0.14285714285714285
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0005,EN-Alto-1,vibrato,0.20550000000000002,0.42857142857142855,0.59190625,0.21875
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0006,EN-Alto-1,vibrato,0.11880769230769239,0.46153846153846156,0.08109210526315791,0.6842105263157895
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0007,EN-Alto-1,vibrato,0.3093636363636363,0.6363636363636364,1.040774193548387,0.03225806451612903
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0008,EN-Alto-1,vibrato,0.08065,0.7,0.1894594594594595,0.5405405405405406
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0009,EN-Alto-1,vibrato,0.4949999999999999,0.0,0.5803571428571429,0.21428571428571427
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0010,EN-Alto-1,vibrato,0.2952499999999999,0.3333333333333333,0.3828387096774193,0.3225806451612903
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0011,EN-Alto-1,vibrato,0.18541666666666654,0.3333333333333333,0.15809090909090912,0.24242424242424243
EN-Alto-1__vibrato__control__if_you_love_me_for_me__0012,EN-Alto-1,vibrato,0.04558333333333342,0.75,0.16958620689655182,0.41379310344827586
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0000,EN-Alto-1,vibrato,0.06599999999999988,0.6666666666666666,0.1565384615384615,0.3076923076923077
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0001,EN-Alto-1,vibrato,0.02900000000000002,0.7777777777777778,0.3541304347826087,0.0
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0002,EN-Alto-1,vibrato,0.035555555555555535,0.6666666666666666,0.11978260869565217,0.13043478260869565
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0003,EN-Alto-1,vibrato,0.02707692307692304,0.9230769230769231,0.06486666666666664,0.5333333333333333
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0004,EN-Alto-1,vibrato,0.022083333333333306,1.0,0.11714285714285715,0.17857142857142858
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0005,EN-Alto-1,vibrato,0.04903571428571428,0.7142857142857143,0.22642187500000008,0.25
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0006,EN-Alto-1,vibrato,0.039269230769230785,0.6923076923076923,0.01701315789473683,0.8947368421052632
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0007,EN-Alto-1,vibrato,0.02877272727272723,0.8181818181818182,0.5996290322580646,0.06451612903225806
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0008,EN-Alto-1,vibrato,0.02300000000000004,0.8,0.03675675675675679,0.7027027027027027
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0009,EN-Alto-1,vibrato,0.04500000000000004,0.5,0.020714285714285716,0.7857142857142857
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0010,EN-Alto-1,vibrato,0.028583333333333336,0.8333333333333334,0.043032258064516146,0.6451612903225806
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0011,EN-Alto-1,vibrato,0.02374999999999994,1.0,0.07209090909090908,0.42424242424242425
EN-Alto-1__vibrato__speech__if_you_love_me_for_me__0012,EN-Alto-1,vibrato,0.02758333333333331,0.9166666666666666,0.03579999999999998,0.8
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0000,EN-Alto-1,vibrato,0.17850000000000002,0.3333333333333333,0.35450000000000004,0.3076923076923077
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0001,EN-Alto-1,vibrato,0.22005555555555553,0.3333333333333333,0.6695652173913044,0.0
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0002,EN-Alto-1,vibrato,0.0558888888888888,0.6666666666666666,0.4756363636363636,0.0
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0003,EN-Alto-1,vibrato,0.09234615384615387,0.6923076923076923,0.20178333333333334,0.3333333333333333
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0004,EN-Alto-1,vibrato,0.09695833333333337,0.4166666666666667,0.3294821428571429,0.03571428571428571
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0005,EN-Alto-1,vibrato,0.09664285714285706,0.5,0.49987499999999996,0.21875
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0006,EN-Alto-1,vibrato,0.0755384615384615,0.6153846153846154,0.061578947368420976,0.6578947368421053
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0007,EN-Alto-1,vibrato,0.2531363636363636,0.5454545454545454,0.9949193548387096,0.0
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0008,EN-Alto-1,vibrato,0.054200000000000005,0.7,0.05507894736842106,0.6842105263157895
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0009,EN-Alto-1,vibrato,0.35087499999999994,0.25,0.41810714285714273,0.35714285714285715
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0010,EN-Alto-1,vibrato,0.2427500000000001,0.3333333333333333,0.31858064516129037,0.22580645161290322
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0011,EN-Alto-1,vibrato,0.09787499999999988,0.3333333333333333,0.1963787878787879,0.24242424242424243
EN-Alto-1__vibrato__technique__if_you_love_me_for_me__0012,EN-Alto-1,vibrato,0.17129166666666673,0.4166666666666667,0.3203275862068966,0.10344827586206896
EN-Alto-1__vibrato__control__my_heart_will_go_on__0000,EN-Alto-1,vibrato,0.0525555555555555,0.5555555555555556,0.06480000000000001,0.56
EN-Alto-1__vibrato__control__my_heart_will_go_on__0001,EN-Alto-1,vibrato,0.18671428571428583,0.2857142857142857,0.19438095238095232,0.19047619047619047
EN-Alto-1__vibrato__control__my_heart_will_go_on__0002,EN-Alto-1,vibrato,1.4452500000000001,0.25,1.5156190476190479,0.14285714285714285
EN-Alto-1__vibrato__control__my_heart_will_go_on__0003,EN-Alto-1,vibrato,0.3812777777777778,0.4444444444444444,0.6426590909090908,0.045454545454545456
EN-Alto-1__vibrato__control__my_heart_will_go_on__0004,EN-Alto-1,vibrato,0.8634999999999999,0.25,0.3451666666666666,0.3333333333333333
EN-Alto-1__vibrato__control__my_heart_will_go_on__0005,EN-Alto-1,vibrato,1.7454999999999998,0.2,0.9120357142857143,0.21428571428571427
EN-Alto-1__vibrato__control__my_heart_will_go_on__0006,EN-Alto-1,vibrato,3.6555625,0.0,4.170190476190477,0.0
EN-Alto-1__vibrato__control__my_heart_will_go_on__0007,EN-Alto-1,vibrato,1.1361666666666668,0.3333333333333333,0.9788888888888887,0.16666666666666666
EN-Alto-1__vibrato__control__my_heart_will_go_on__0008,EN-Alto-1,vibrato,0.3444285714285716,0.21428571428571427,1.38415625,0.0
EN-Alto-1__vibrato__control__my_heart_will_go_on__0009,EN-Alto-1,vibrato,3.234666666666667,0.0,2.72025,0.0
EN-Alto-1__vibrato__control__my_heart_will_go_on__0010,EN-Alto-1,vibrato,2.9013888888888886,0.0,3.6328749999999994,0.0
EN-Alto-1__vibrato__control__my_heart_will_go_on__0011,EN-Alto-1,vibrato,0.7291000000000002,0.0,0.49103125000000003,0.1875
EN-Alto-1__vibrato__control__my_heart_will_go_on__0012,EN-Alto-1,vibrato,0.7871785714285714,0.0,0.7319848484848483,0.06060606060606061
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0000,EN-Alto-1,vibrato,0.021555555555555623,0.8888888888888888,0.0398400000000001,0.8
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0001,EN-Alto-1,vibrato,0.01600000000000004,1.0,0.06399999999999996,0.47619047619047616
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0002,EN-Alto-1,vibrato,0.023999999999999994,0.875,0.11690476190476193,0.14285714285714285
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0003,EN-Alto-1,vibrato,0.08222222222222218,0.6666666666666666,0.09813636363636365,0.5
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0004,EN-Alto-1,vibrato,0.03624999999999999,0.5,0.027083333333333338,0.75
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0005,EN-Alto-1,vibrato,0.038899999999999914,0.8,0.17,0.2857142857142857
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0006,EN-Alto-1,vibrato,0.015312499999999979,1.0,0.07478571428571427,0.42857142857142855
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0007,EN-Alto-1,vibrato,0.024999999999999984,0.8333333333333334,0.03677777777777777,0.7222222222222222
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0008,EN-Alto-1,vibrato,0.019892857142857132,1.0,0.652734375,0.03125
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0009,EN-Alto-1,vibrato,0.021249999999999897,0.8333333333333334,0.7843749999999999,0.0
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0010,EN-Alto-1,vibrato,0.025833333333333326,1.0,0.09712500000000002,0.15
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0011,EN-Alto-1,vibrato,0.022499999999999985,1.0,0.07296875000000001,0.5
EN-Alto-1__vibrato__speech__my_heart_will_go_on__0012,EN-Alto-1,vibrato,0.012857142857142864,1.0,0.2142424242424243,0.09090909090909091
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0000,EN-Alto-1,vibrato,0.06133333333333332,0.4444444444444444,0.08236000000000004,0.68
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0001,EN-Alto-1,vibrato,0.4199285714285714,0.2857142857142857,0.539690476190476,0.09523809523809523
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0002,EN-Alto-1,vibrato,1.6238125,0.25,1.7129285714285718,0.19047619047619047
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0003,EN-Alto-1,vibrato,0.3508888888888888,0.2222222222222222,0.6217727272727274,0.0
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0004,EN-Alto-1,vibrato,0.9172500000000001,0.5,0.33908333333333335,0.5833333333333334
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0005,EN-Alto-1,vibrato,0.8922999999999999,0.2,0.8137142857142857,0.21428571428571427
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0006,EN-Alto-1,vibrato,3.8906250000000004,0.0,4.479690476190477,0.0
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0007,EN-Alto-1,vibrato,1.2035833333333332,0.16666666666666666,1.122472222222222,0.2777777777777778
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0008,EN-Alto-1,vibrato,0.6802142857142858,0.07142857142857142,1.13578125,0.0
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0009,EN-Alto-1,vibrato,0.7872499999999999,0.16666666666666666,2.0020833333333337,0.0
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0010,EN-Alto-1,vibrato,2.54,0.0,3.3160500000000006,0.0
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0011,EN-Alto-1,vibrato,1.5204999999999997,0.0,1.0482187500000002,0.1875
EN-Alto-1__vibrato__technique__my_heart_will_go_on__0012,EN-Alto-1,vibrato,2.7729642857142855,0.0,3.586075757575758,0.030303030303030304
EN-Alto-2__breathy__technique__All_of_Me__0000,EN-Alto-2,breathy,0.07074999999999998,0.5,0.13179166666666672,0.4375
EN-Alto-2__breathy__technique__All_of_Me__0001,EN-Alto-2,breathy,0.05731818181818194,0.8181818181818182,0.257439393939394,0.09090909090909091
EN-Alto-2__breathy__technique__All_of_Me__0002,EN-Alto-2,breathy,0.056615384615384685,0.7692307692307693,1.027711111111111,0.0
EN-Alto-2__breathy__technique__All_of_Me__0003,EN-Alto-2,breathy,0.251,0.3076923076923077,0.4561176470588235,0.29411764705882354
EN-Alto-2__breathy__technique__All_of_Me__0004,EN-Alto-2,breathy,0.12118749999999992,0.75,0.19623214285714288,0.39285714285714285
EN-Alto-2__breathy__technique__All_of_Me__0005,EN-Alto-2,breathy,0.1714374999999999,0.25,0.7713749999999999,0.0
EN-Alto-2__breathy__technique__All_of_Me__0006,EN-Alto-2,breathy,0.10137500000000003,0.75,0.36089473684210516,0.15789473684210525
EN-Alto-2__breathy__technique__All_of_Me__0007,EN-Alto-2,breathy,0.42077272727272724,0.18181818181818182,0.4931744186046513,0.09302325581395349
EN-Alto-2__breathy__technique__All_of_Me__0008,EN-Alto-2,breathy,0.2428181818181818,0.2727272727272727,0.24854166666666674,0.5
EN-Alto-2__breathy__technique__All_of_Me__0009,EN-Alto-2,breathy,0.0771666666666667,0.8333333333333334,0.5490277777777777,0.027777777777777776
EN-Alto-2__breathy__control__All_of_Me__0000,EN-Alto-2,breathy,0.026312500000000016,0.8125,0.24239583333333337,0.10416666666666667
EN-Alto-2__breathy__control__All_of_Me__0001,EN-Alto-2,breathy,0.07095454545454542,0.8181818181818182,0.05830882352941173,0.7941176470588235
EN-Alto-2__breathy__control__All_of_Me__0002,EN-Alto-2,breathy,0.09373076923076903,0.5384615384615384,1.0368333333333335,0.0
EN-Alto-2__breathy__control__All_of_Me__0003,EN-Alto-2,breathy,0.08634615384615382,0.6153846153846154,0.28713235294117645,0.2647058823529412
EN-Alto-2__breathy__control__All_of_Me__0004,EN-Alto-2,breathy,0.2213125,0.375,0.2247321428571429,0.2857142857142857
EN-Alto-2__breathy__control__All_of_Me__0005,EN-Alto-2,breathy,0.029374999999999984,0.875,0.7106,0.0
EN-Alto-2__breathy__control__All_of_Me__0006,EN-Alto-2,breathy,0.1996875000000001,0.625,0.3817631578947368,0.15789473684210525
EN-Alto-2__breathy__control__All_of_Me__0007,EN-Alto-2,breathy,0.04036363636363629,0.6363636363636364,0.10716279069767443,0.3488372093023256
EN-Alto-2__breathy__control__All_of_Me__0008,EN-Alto-2,breathy,0.17668181818181816,0.45454545454545453,0.15206249999999993,0.625
EN-Alto-2__breathy__control__All_of_Me__0009,EN-Alto-2,breathy,0.3977916666666666,0.3333333333333333,0.48412499999999997,0.027777777777777776
EN-Alto-2__breathy__speech__All_of_Me__0000,EN-Alto-2,breathy,0.03412499999999999,0.8125,0.2270208333333333,0.08333333333333333
EN-Alto-2__breathy__speech__All_of_Me__0001,EN-Alto-2,breathy,0.018818181818181855,0.9090909090909091,0.01355882352941177,0.9411764705882353
EN-Alto-2__breathy__speech__All_of_Me__0002,EN-Alto-2,breathy,0.022923076923076918,0.9230769230769231,0.9111333333333335,0.0
EN-Alto-2__breathy__speech__All_of_Me__0003,EN-Alto-2,breathy,0.022038461538461514,0.8461538461538461,0.20807352941176477,0.23529411764705882
EN-Alto-2__breathy__speech__All_of_Me__0004,EN-Alto-2,breathy,0.034687499999999996,0.625,0.04298214285714287,0.5357142857142857
EN-Alto-2__breathy__speech__All_of_Me__0005,EN-Alto-2,breathy,0.028625000000000015,0.875,0.41395,0.0
EN-Alto-2__breathy__speech__All_of_Me__0006,EN-Alto-2,breathy,0.01656249999999994,1.0,0.0915526315789474,0.42105263157894735
EN-Alto-2__breathy__speech__All_of_Me__0007,EN-Alto-2,breathy,0.021545454545454524,1.0,0.08337209302325585,0.3953488372093023
EN-Alto-2__breathy__speech__All_of_Me__0008,EN-Alto-2,breathy,0.06299999999999999,0.45454545454545453,0.035999999999999956,0.7083333333333334
EN-Alto-2__breathy__speech__All_of_Me__0009,EN-Alto-2,breathy,0.03504166666666669,0.8333333333333334,0.48762500000000003,0.0
EN-Alto-2__breathy__technique__Dream_It_Possible__0000,EN-Alto-2,breathy,0.20404545454545459,0.36363636363636365,0.2805909090909091,0.30303030303030304
EN-Alto-2__breathy__technique__Dream_It_Possible__0001,EN-Alto-2,breathy,0.3407142857142857,0.2857142857142857,0.4196750000000001,0.2
EN-Alto-2__breathy__technique__Dream_It_Possible__0002,EN-Alto-2,breathy,0.6809615384615385,0.3076923076923077,1.3488499999999999,0.16666666666666666
EN-Alto-2__breathy__technique__Dream_It_Possible__0003,EN-Alto-2,breathy,0.043210526315789505,0.8421052631578947,0.17973076923076936,0.28846153846153844
EN-Alto-2__breathy__technique__Dream_It_Possible__0004,EN-Alto-2,breathy,0.2056249999999999,0.5,0.5647818181818183,0.05454545454545454
EN-Alto-2__breathy__technique__Dream_It_Possible__0005,EN-Alto-2,breathy,0.2523666666666668,0.2,0.46463541666666663,0.08333333333333333
EN-Alto-2__breathy__control__Dream_It_Possible__0000,EN-Alto-2,breathy,0.02672727272727281,0.8181818181818182,0.05675757575757578,0.6666666666666666
EN-Alto-2__breathy__control__Dream_It_Possible__0001,EN-Alto-2,breathy,0.055035714285714236,0.8571428571428571,0.08201219512195118,0.7317073170731707
EN-Alto-2__breathy__control__Dream_It_Possible__0002,EN-Alto-2,breathy,0.3344615384615385,0.5384615384615384,0.7405333333333333,0.1
EN-Alto-2__breathy__control__Dream_It_Possible__0003,EN-Alto-2,breathy,0.02757894736842108,0.7894736842105263,0.19270588235294117,0.23529411764705882
EN-Alto-2__breathy__control__Dream_It_Possible__0004,EN-Alto-2,breathy,0.2718124999999999,0.5625,0.6193454545454543,0.07272727272727272
EN-Alto-2__breathy__control__Dream_It_Possible__0005,EN-Alto-2,breathy,0.28613333333333324,0.4666666666666667,0.4185625,0.1875
EN-Alto-2__breathy__speech__Dream_It_Possible__0000,EN-Alto-2,breathy,0.014272727272727416,1.0,0.030666666666666727,0.7878787878787878
EN-Alto-2__breathy__speech__Dream_It_Possible__0001,EN-Alto-2,breathy,0.016785714285714324,0.9285714285714286,0.04373170731707319,0.8536585365853658
EN-Alto-2__breathy__speech__Dream_It_Possible__0002,EN-Alto-2,breathy,0.0345384615384616,0.6923076923076923,0.44623333333333337,0.2
EN-Alto-2__breathy__speech__Dream_It_Possible__0003,EN-Alto-2,breathy,0.02610526315789467,0.9473684210526315,0.03761538461538453,0.7692307692307693
EN-Alto-2__breathy__speech__Dream_It_Possible__0004,EN-Alto-2,breathy,0.017187499999999863,0.9375,0.33558181818181826,0.07272727272727272
EN-Alto-2__breathy__speech__Dream_It_Possible__0005,EN-Alto-2,breathy,0.10436666666666665,0.8,0.21215624999999996,0.3125
EN-Alto-2__breathy__technique__Easy_On_Me__0000,EN-Alto-2,breathy,0.5991428571428573,0.14285714285714285,1.698861111111111,0.05555555555555555
EN-Alto-2__breathy__technique__Easy_On_Me__0001,EN-Alto-2,breathy,1.7000384615384618,0.0,2.432128571428571,0.0
EN-Alto-2__breathy__technique__Easy_On_Me__0002,EN-Alto-2,breathy,0.25364285714285717,0.35714285714285715,0.36162222222222223,0.2222222222222222
EN-Alto-2__breathy__technique__Easy_On_Me__0003,EN-Alto-2,breathy,1.376357142857143,0.2857142857142857,1.2486190476190477,0.2857142857142857
EN-Alto-2__breathy__technique__Easy_On_Me__0004,EN-Alto-2,breathy,0.4601000000000002,0.2,0.5027307692307692,0.15384615384615385
EN-Alto-2__breathy__technique__Easy_On_Me__0005,EN-Alto-2,breathy,0.027049999999999925,0.8,0.3560217391304348,0.43478260869565216
EN-Alto-2__breathy__technique__Easy_On_Me__0006,EN-Alto-2,breathy,0.609181818181818,0.09090909090909091,0.49612500000000004,0.10714285714285714
EN-Alto-2__breathy__technique__Easy_On_Me__0007,EN-Alto-2,breathy,0.37220000000000003,0.1,0.862318181818182,0.09090909090909091
EN-Alto-2__breathy__control__Easy_On_Me__0000,EN-Alto-2,breathy,0.07085714285714288,0.5714285714285714,0.8642777777777777,0.05555555555555555
EN-Alto-2__breathy__control__Easy_On_Me__0001,EN-Alto-2,breathy,0.5066153846153847,0.07692307692307693,0.47667142857142863,0.08571428571428572
EN-Alto-2__breathy__control__Easy_On_Me__0002,EN-Alto-2,breathy,0.41864285714285715,0.35714285714285715,0.45224444444444445,0.15555555555555556
EN-Alto-2__breathy__control__Easy_On_Me__0003,EN-Alto-2,breathy,1.3175714285714286,0.14285714285714285,1.3644047619047617,0.047619047619047616
EN-Alto-2__breathy__control__Easy_On_Me__0004,EN-Alto-2,breathy,0.6169,0.2,0.5005,0.23076923076923078
EN-Alto-2__breathy__control__Easy_On_Me__0005,EN-Alto-2,breathy,0.031400000000000025,0.8,0.3610434782608695,0.4782608695652174
EN-Alto-2__breathy__control__Easy_On_Me__0006,EN-Alto-2,breathy,1.3211363636363636,0.0,1.5965344827586205,0.034482758620689655
EN-Alto-2__breathy__control__Easy_On_Me__0007,EN-Alto-2,breathy,0.6740000000000002,0.2,1.0681818181818181,0.09090909090909091
EN-Alto-2__breathy__speech__Easy_On_Me__0000,EN-Alto-2,breathy,0.04214285714285718,0.7142857142857143,0.31444444444444447,0.1111111111111111
EN-Alto-2__breathy__speech__Easy_On_Me__0001,EN-Alto-2,breathy,0.020999999999999977,0.9230769230769231,0.2559428571428571,0.0
EN-Alto-2__breathy__speech__Easy_On_Me__0002,EN-Alto-2,breathy,0.022642857142857093,0.8571428571428571,0.12391111111111108,0.6
EN-Alto-2__breathy__speech__Easy_On_Me__0003,EN-Alto-2,breathy,0.03657142857142863,0.7142857142857143,0.06495238095238094,0.7619047619047619
EN-Alto-2__breathy__speech__Easy_On_Me__0004,EN-Alto-2,breathy,0.03499999999999999,1.0,0.09500000000000003,0.46153846153846156
EN-Alto-2__breathy__speech__Easy_On_Me__0005,EN-Alto-2,breathy,0.03719999999999999,0.7,0.2441739130434783,0.5652173913043478
EN-Alto-2__breathy__speech__Easy_On_Me__0006,EN-Alto-2,breathy,0.025636363636363627,0.7272727272727273,0.18855172413793103,0.3103448275862069
EN-Alto-2__breathy__speech__Easy_On_Me__0007,EN-Alto-2,breathy,0.02849999999999996,0.8,0.23563636363636362,0.18181818181818182
EN-Alto-2__breathy__technique__My_Love__0000,EN-Alto-2,breathy,0.12236363636363633,0.36363636363636365,0.22797058823529415,0.11764705882352941
EN-Alto-2__breathy__technique__My_Love__0001,EN-Alto-2,breathy,0.6237727272727274,0.45454545454545453,0.6004264705882353,0.4411764705882353
EN-Alto-2__breathy__technique__My_Love__0002,EN-Alto-2,breathy,0.231625,0.5,0.15853448275862067,0.41379310344827586
EN-Alto-2__breathy__technique__My_Love__0003,EN-Alto-2,breathy,1.017409090909091,0.36363636363636365,0.7519137931034483,0.5517241379310345
EN-Alto-2__breathy__technique__My_Love__0004,EN-Alto-2,breathy,0.20877258333333334,0.5833333333333334,0.4840860789473684,0.07894736842105263
EN-Alto-2__breathy__technique__My_Love__0005,EN-Alto-2,breathy,0.2597849642857144,0.14285714285714285,0.22439446052631576,0.23684210526315788
EN-Alto-2__breathy__technique__My_Love__0006,EN-Alto-2,breathy,0.07629166666666666,0.75,0.44214516129032255,0.03225806451612903
EN-Alto-2__breathy__technique__My_Love__0007,EN-Alto-2,breathy,0.05900080769230769,0.8461538461538461,0.1939997236842105,0.39473684210526316
EN-Alto-2__breathy__technique__My_Love__0008,EN-Alto-2,breathy,0.08683333333333337,0.6666666666666666,0.6392121212121212,0.0
EN-Alto-2__breathy__control__My_Love__0000,EN-Alto-2,breathy,0.01950000000000003,0.8181818181818182,0.2607,0.17142857142857143
EN-Alto-2__breathy__control__My_Love__0001,EN-Alto-2,breathy,0.6409999999999999,0.45454545454545453,0.601970588235294,0.2647058823529412
EN-Alto-2__breathy__control__My_Love__0002,EN-Alto-2,breathy,0.11329166666666679,0.5833333333333334,0.11736206896551718,0.41379310344827586
EN-Alto-2__breathy__control__My_Love__0003,EN-Alto-2,breathy,0.3962727272727273,0.5454545454545454,0.3112068965517243,0.6551724137931034
EN-Alto-2__breathy__control__My_Love__0004,EN-Alto-2,breathy,0.37915449999999984,0.5,0.44257510526315774,0.2631578947368421
EN-Alto-2__breathy__control__My_Love__0005,EN-Alto-2,breathy,0.09082142857142851,0.8571428571428571,0.11011842105263153,0.5263157894736842
EN-Alto-2__breathy__control__My_Love__0006,EN-Alto-2,breathy,0.04191666666666686,0.75,0.4284193548387098,0.03225806451612903
EN-Alto-2__breathy__control__My_Love__0007,EN-Alto-2,breathy,0.1765,0.6923076923076923,0.3011184210526316,0.39473684210526316
EN-Alto-2__breathy__control__My_Love__0008,EN-Alto-2,breathy,0.12941666666666662,0.5833333333333334,0.6833636363636364,0.030303030303030304
EN-Alto-2__breathy__speech__My_Love__0000,EN-Alto-2,breathy,0.02304545454545451,0.9090909090909091,0.22625000000000003,0.17647058823529413
EN-Alto-2__breathy__speech__My_Love__0001,EN-Alto-2,breathy,0.019454545454545377,1.0,0.08188235294117643,0.6176470588235294
EN-Alto-2__breathy__speech__My_Love__0002,EN-Alto-2,breathy,0.027791666666666576,0.8333333333333334,0.21763793103448273,0.4827586206896552
EN-Alto-2__breathy__speech__My_Love__0003,EN-Alto-2,breathy,0.024318181818181708,0.9090909090909091,0.06125862068965508,0.9310344827586207
EN-Alto-2__breathy__speech__My_Love__0004,EN-Alto-2,breathy,0.026874999999999944,0.9166666666666666,0.14864473684210522,0.34210526315789475
EN-Alto-2__breathy__speech__My_Love__0005,EN-Alto-2,breathy,0.03314285714285713,0.8571428571428571,0.0591315789473684,0.5263157894736842
EN-Alto-2__breathy__speech__My_Love__0006,EN-Alto-2,breathy,0.023958333333333224,0.9166666666666666,0.36925806451612914,0.03225806451612903
EN-Alto-2__breathy__speech__My_Love__0007,EN-Alto-2,breathy,0.024153846153846255,0.8461538461538461,0.1913157894736842,0.39473684210526316
EN-Alto-2__breathy__speech__My_Love__0008,EN-Alto-2,breathy,0.019791666666666718,1.0,0.3706212121212121,0.030303030303030304
EN-Alto-2__breathy__technique__Someone_Like_You__0000,EN-Alto-2,breathy,0.6509999999999999,0.0,0.843,0.0
EN-Alto-2__breathy__technique__Someone_Like_You__0001,EN-Alto-2,breathy,0.18216666666666653,0.5555555555555556,0.29790000000000005,0.36
EN-Alto-2__breathy__technique__Someone_Like_You__0002,EN-Alto-2,breathy,0.033444444444444485,0.7777777777777778,0.1267407407407407,0.4074074074074074
EN-Alto-2__breathy__technique__Someone_Like_You__0003,EN-Alto-2,breathy,0.018299999999999917,1.0,0.2530952380952381,0.47619047619047616
EN-Alto-2__breathy__technique__Someone_Like_You__0004,EN-Alto-2,breathy,0.7877692307692308,0.3076923076923077,1.2322,0.06666666666666667
EN-Alto-2__breathy__technique__Someone_Like_You__0005,EN-Alto-2,breathy,0.1656176470588234,0.7058823529411765,0.14133695652173917,0.8043478260869565
EN-Alto-2__breathy__technique__Someone_Like_You__0006,EN-Alto-2,breathy,0.27516,0.52,1.5603076923076922,0.0
